TEAM,Season,W,Perc_3PA,Perc_2PA,Perc_AST,Perc_STL,PFminusPFD,OPP_Perc_3PA,OPP_Perc_2PA,OPP_Perc_AST,OPP_Perc_STL,L1_N_Awards_Won,L1_Coach_RS_W_Perc_Overall,L1_Coach_P_W_Perc,AVG_PLAYER_AGE,Coach,Coach_N_Seasons_Overall,Coach_Perc_Seasons_TEAM
Atlanta Hawks,2006,30,0.16290018832391714,0.8370998116760828,0.5556340515718827,0.4883720930232558,117,0.19510655090765588,0.8048934490923442,0.5865221808330512,0.4571209800918836,0.0,0.238,,25.27777777777778,Mike Woodson,3,1.0
Atlanta Hawks,2007,37,0.16452991452991453,0.8354700854700855,0.6063865546218488,0.5342831700801425,-120,0.20986187435021536,0.7901381256497847,0.5858747993579454,0.5028618152085037,0.0,0.28,,24.25,Mike Woodson,4,1.0
Atlanta Hawks,2008,47,0.2531390482095799,0.7468609517904201,0.5605548037889039,0.5379125780553078,-71,0.22635799667120593,0.7736420033287941,0.5679546968687542,0.5057251908396947,0.0,0.323,0.4285714285714285,25.733333333333334,Mike Woodson,5,1.0
Atlanta Hawks,2009,53,0.21393912659902956,0.7860608734009704,0.5624017604526879,0.5215859030837005,50,0.2101766571040314,0.7898233428959686,0.5639763779527559,0.5163265306122449,0.0,0.373,0.3888888888888889,27.214285714285715,Mike Woodson,6,1.0
Atlanta Hawks,2010,44,0.2219629802457614,0.7780370197542386,0.6065297879501851,0.4844054580896686,37,0.20774055377084288,0.7922594462291571,0.5819209039548022,0.49016100178890876,1.0,0.419,0.3793103448275862,27.785714285714285,Larry Drew,1,1.0
Atlanta Hawks,2011,40,0.2486910994764398,0.7513089005235603,0.6097159324825031,0.5365365365365365,-85,0.21188967573611628,0.7881103242638837,0.5689075630252101,0.5363735070575462,1.0,0.537,0.5,30.133333333333333,Larry Drew,2,1.0
Atlanta Hawks,2012,44,0.2861228175797712,0.7138771824202288,0.6507782101167315,0.5316253002401922,-70,0.23963066099956032,0.7603693390004397,0.5938821998047511,0.5652173913043478,0.0,0.568,0.4444444444444444,27.1875,Larry Drew,3,1.0
Atlanta Hawks,2013,38,0.31638755980861244,0.6836124401913876,0.6667755635413264,0.545308740978348,-66,0.26201958205465437,0.7379804179453456,0.6010116977552956,0.5371702637889688,0.0,0.557,0.4166666666666667,27.125,Mike Budenholzer,1,1.0
Atlanta Hawks,2014,60,0.32124197641439023,0.6787580235856098,0.6763857737904517,0.5649202733485194,-154,0.3099046221570066,0.6900953778429934,0.6456034770979605,0.517566409597258,0.0,0.463,0.4285714285714285,27.866666666666667,Mike Budenholzer,2,1.0
Atlanta Hawks,2015,48,0.33598151090567674,0.6640184890943233,0.6628787878787878,0.5641993957703928,70,0.28449985831680363,0.7155001416831964,0.5935653315824031,0.5758564437194127,0.0,0.598,0.4782608695652174,28.266666666666666,Mike Budenholzer,3,1.0
Atlanta Hawks,2016,43,0.3089043076033536,0.6910956923966465,0.6205571565802114,0.5324881141045958,-277,0.34968553459119495,0.650314465408805,0.6038388923851479,0.5703245749613601,0.0,0.593,0.4545454545454545,28.5,Mike Budenholzer,4,1.0
Atlanta Hawks,2017,24,0.36265146115466856,0.6373485388453314,0.6217252396166134,0.5153473344103393,-55,0.35443928521176304,0.645560714788237,0.6405875299760192,0.5572998430141287,0.0,0.576,0.4358974358974359,25.210526315789473,Mike Budenholzer,5,1.0
Atlanta Hawks,2018,29,0.40324295587453485,0.5967570441254652,0.6244103773584906,0.5470016207455429,115,0.38020763111770256,0.6197923688822974,0.6277080957810718,0.5798138869005011,0.0,0.52,0.4358974358974359,25.11111111111111,Lloyd Pierce,1,1.0
Atlanta Hawks,2019,20,0.39821987802867975,0.6017801219713202,0.5894234300403967,0.5198807157057654,144,0.36097400460677853,0.6390259953932215,0.5766448501550121,0.5524861878453039,0.0,0.354,,25.666666666666668,Lloyd Pierce,2,1.0
Atlanta Hawks,2020,41,0.38242318102213024,0.6175768189778698,0.5914198161389173,0.5677200902934537,-30,0.3832969772514802,0.6167030227485197,0.590373611578593,0.5844700944386149,0.0,0.329,,25.352941176470587,Nate McMillan,17,0.058823529411764705
Atlanta Hawks,2021,43,0.3895870736086176,0.6104129263913824,0.5930608644516319,0.5611854684512428,-134,0.3959418700301618,0.6040581299698382,0.6069868995633187,0.5925925925925926,0.0,0.535,0.380281690140845,26.142857142857142,Nate McMillan,18,0.1111111111111111
Atlanta Hawks,2022,41,0.3307367309215738,0.6692632690784261,0.5601421541826135,0.4991394148020654,-71,0.37145174371451745,0.6285482562854826,0.5932628062360802,0.5811320754716981,1.0,0.534,0.3684210526315789,24.333333333333332,Nate McMillan,19,0.15789473684210525
Boston Celtics,1996,15,0.19104349074206975,0.8089565092579303,0.5844748858447488,0.5608575380359613,1906,0.20176224611708482,0.7982377538829152,0.6329866270430906,0.53725782414307,,,,27.647058823529413,M.L. Carr,2,1.0
Boston Celtics,1997,36,0.18012691087395444,0.8198730891260456,0.602921646746348,0.5833333333333334,2188,0.15716435378699214,0.8428356462130079,0.6375698324022346,0.5233082706766917,0.0,0.293,,25.857142857142858,Rick Pitino,3,0.3333333333333333
Boston Celtics,1998,19,0.18203650336215177,0.8179634966378482,0.5908590308370044,0.5386444708680143,1187,0.14399383983572894,0.856006160164271,0.5901449275362319,0.5712515489467163,0.0,0.512,0.4615384615384615,25.733333333333334,Rick Pitino,4,0.5
Boston Celtics,1999,35,0.18313953488372092,0.8168604651162791,0.5700720366732155,0.5698924731182796,2035,0.15783629441624367,0.8421637055837563,0.6074324324324324,0.5067513899920572,0.0,0.49,0.4615384615384615,26.642857142857142,Rick Pitino,5,0.6
Boston Celtics,2000,36,0.2518118735543562,0.7481881264456438,0.6159394157951676,0.5485021398002853,1949,0.1830413016270338,0.8169586983729662,0.6422487223168655,0.5058365758754864,0.0,0.476,0.4615384615384615,26.333333333333332,Jim O'Brien,1,1.0
Boston Celtics,2001,49,0.2891100876541376,0.7108899123458624,0.6037868162692848,0.5940074906367041,1773,0.22967016263869888,0.7703298373613011,0.6442617089739006,0.559245960502693,0.0,0.5,,27.071428571428573,Jim O'Brien,2,1.0
Boston Celtics,2002,44,0.3310800430173606,0.6689199569826394,0.5833333333333334,0.5475285171102662,1754,0.21705426356589147,0.7829457364341085,0.6504992867332382,0.5379250217959896,1.0,0.562,0.5625,28.666666666666668,Jim O'Brien,3,1.0
Boston Celtics,2003,36,0.24925954793452845,0.7507404520654716,0.5919803024973619,0.5476529160739687,1835,0.23151222456987625,0.7684877754301238,0.650310988251555,0.5397897897897898,1.0,0.552,0.5,26.285714285714285,Jim O'Brien,4,1.0
Boston Celtics,2004,45,0.19228997081861465,0.8077100291813853,0.5942219304005253,0.5223179326546593,1997,0.20558223289315727,0.7944177671068428,0.6283783783783784,0.5505011565150347,0.0,0.539,0.5,25.333333333333332,Doc Rivers,6,0.16666666666666666
Boston Celtics,2005,33,0.20404935147105346,0.7959506485289465,0.5814977973568282,0.47768595041322315,196,0.19575982667904673,0.8042401733209532,0.5988451086956522,0.5062545989698307,0.0,0.513,0.3636363636363636,25.071428571428573,Doc Rivers,7,0.2857142857142857
Boston Celtics,2006,24,0.1987914471645491,0.8012085528354509,0.5703289013296011,0.4712,214,0.19125769291462838,0.8087423070853716,0.6105866486850978,0.4474074074074074,0.0,0.495,0.3636363636363636,25.1875,Doc Rivers,8,0.375
Boston Celtics,2007,66,0.24880687241489025,0.7511931275851098,0.6138647019423978,0.5321100917431193,46,0.24207538243179308,0.757924617568207,0.5792246894994355,0.4767255216693419,0.0,0.467,0.3636363636363636,28.866666666666667,Doc Rivers,9,0.4444444444444444
Boston Celtics,2008,62,0.21395862940154745,0.7860413705984526,0.6055284552845528,0.5196652719665272,77,0.22623870364599563,0.7737612963540044,0.5620702135360116,0.45703125,2.0,0.508,0.5,27.6,Doc Rivers,10,0.5
Boston Celtics,2009,50,0.22767715284397838,0.7723228471560216,0.6350773280684435,0.5463756819953235,39,0.21517996870109546,0.7848200312989045,0.5503472222222222,0.4741591468416735,1.0,0.535,0.5,29.066666666666666,Doc Rivers,11,0.5454545454545454
Boston Celtics,2010,56,0.1799324650265316,0.8200675349734684,0.6354614621237181,0.5356576862123613,19,0.20467744467116622,0.7953225553288338,0.5538294797687862,0.4803347280334728,0.0,0.543,0.5348837209302325,29.125,Doc Rivers,12,0.5833333333333334
Boston Celtics,2011,39,0.1942587495084546,0.8057412504915454,0.6651003844510893,0.4811594202898551,98,0.21227670087419231,0.7877232991258076,0.5586769370185772,0.526046986721144,0.0,0.555,0.5368421052631579,28.647058823529413,Doc Rivers,13,0.6153846153846154
Boston Celtics,2012,41,0.21520359188728905,0.7847964081127109,0.6141286237920693,0.5383373688458434,143,0.24250640156650097,0.7574935984334991,0.5987696514012304,0.5368331922099915,1.0,0.558,0.5391304347826087,27.88235294117647,Doc Rivers,14,0.6428571428571429
Boston Celtics,2013,25,0.2511986052593346,0.7488013947406654,0.5761014686248331,0.5,179,0.23265917602996256,0.7673408239700374,0.5846501128668171,0.4829500396510706,0.0,0.554,0.5289256198347108,26.25,Brad Stevens,1,1.0
Boston Celtics,2014,40,0.2802662598807378,0.7197337401192623,0.629188850610711,0.5439870863599677,193,0.25983004464928705,0.740169955350713,0.57536,0.5145631067961165,0.0,0.305,,25.214285714285715,Brad Stevens,2,1.0
Boston Celtics,2015,48,0.29270292429625583,0.7072970757037442,0.6159825870646766,0.5578635014836796,78,0.2742004875950093,0.7257995124049906,0.5577235772357724,0.551907719609583,0.0,0.396,0.0,24.466666666666665,Brad Stevens,3,1.0
Boston Celtics,2016,53,0.3928622617170704,0.6071377382829296,0.6530934343434344,0.5407537248028046,22,0.3145700071073205,0.6854299928926795,0.584280303030303,0.5726102941176471,0.0,0.459,0.2,25.733333333333334,Brad Stevens,4,1.0
Boston Celtics,2017,55,0.35727598566308244,0.6427240143369176,0.5864374403056352,0.5211389128559103,47,0.3255413738706439,0.6744586261293561,0.5688193085453359,0.5174216027874564,1.0,0.506,0.3928571428571428,25.789473684210527,Brad Stevens,5,1.0
Boston Celtics,2018,49,0.38111275764515695,0.618887242354843,0.6244566792234135,0.5688960515713135,68,0.3805040155081695,0.6194959844918305,0.5989502933004014,0.5285171102661597,0.0,0.539,0.4680851063829787,25.875,Brad Stevens,6,1.0
Boston Celtics,2019,48,0.3857009925558313,0.6142990074441688,0.5570514978121844,0.5423883318140383,66,0.39948947032546267,0.6005105296745373,0.5835745296671491,0.5165829145728643,1.0,0.549,0.4821428571428571,25.0,Brad Stevens,7,1.0
Boston Celtics,2020,36,0.40899859396969224,0.5910014060303078,0.5658291457286432,0.547783251231527,82,0.39945081570020996,0.60054918429979,0.6024347826086957,0.5247035573122529,1.0,0.564,0.5068493150684932,24.77777777777778,Brad Stevens,8,1.0
Boston Celtics,2021,51,0.42472443142179434,0.5752755685782056,0.6093983837174499,0.5216240070609003,-71,0.3960670267276001,0.6039329732723999,0.5651896716608225,0.552772808586762,0.0,0.557,0.4871794871794871,27.227272727272727,Ime Udoka,1,1.0
Boston Celtics,2022,57,0.47980214344600164,0.5201978565539983,0.6317919075144509,0.5009615384615385,-26,0.3736813632675142,0.6263186367324858,0.5532846715328467,0.4968036529680365,1.0,0.622,0.5833333333333334,27.11111111111111,Joe Mazzulla,1,1.0
Brooklyn Nets,1996,26,0.1933436750810887,0.8066563249189113,0.5764863059452238,0.5393794749403341,1851,0.20915619389587073,0.7908438061041293,0.6209677419354839,0.5248062015503876,,,,28.764705882352942,John Calipari,1,1.0
Brooklyn Nets,1997,43,0.13524826789838337,0.8647517321016166,0.5515548281505729,0.5242914979757085,1896,0.1607867624102404,0.8392132375897596,0.5872015915119363,0.5220338983050847,0.0,0.317,,28.875,John Calipari,2,1.0
Brooklyn Nets,1998,16,0.16322115384615385,0.8367788461538461,0.5458308693081018,0.6039360393603936,1126,0.16481854838709678,0.8351814516129032,0.5389755011135857,0.5266666666666666,0.0,0.421,0.0,27.176470588235293,Don Casey,3,0.3333333333333333
Brooklyn Nets,1999,31,0.19968027902921087,0.8003197209707892,0.5666330983551527,0.527086383601757,1716,0.15027443999406617,0.8497255600059338,0.59424,0.5075960679177838,0.0,0.346,,28.866666666666667,Don Casey,4,0.5
Brooklyn Nets,2000,26,0.16549618320610687,0.8345038167938932,0.5764113628191299,0.4976993865030675,1978,0.18428394296342218,0.8157160570365778,0.6264896152536602,0.5124172185430463,1.0,0.357,,27.38888888888889,Byron Scott,1,1.0
Brooklyn Nets,2001,52,0.17517605633802816,0.8248239436619719,0.6541748849441157,0.5436598329536826,1725,0.17621475704859027,0.8237852429514098,0.5468859342197341,0.5626576955424727,0.0,0.317,,26.214285714285715,Byron Scott,2,1.0
Brooklyn Nets,2002,49,0.1580865603644647,0.8419134396355353,0.6493461803165864,0.5279823269513991,1767,0.18340814115462004,0.81659185884538,0.582879941965905,0.5717821782178217,1.0,0.476,0.55,28.466666666666665,Byron Scott,3,1.0
Brooklyn Nets,2003,47,0.17623979912115506,0.8237602008788449,0.7141841450408816,0.5367146101438305,1717,0.18930498254522374,0.8106950174547762,0.604158930560713,0.5425971877584781,1.0,0.516,0.625,28.764705882352942,Byron Scott,4,1.0
Brooklyn Nets,2004,42,0.18741236952796386,0.8125876304720362,0.6436614602252089,0.5066250974279034,1984,0.21388033079293012,0.7861196692070699,0.614760147601476,0.5163230240549829,1.0,0.517,0.625,27.764705882352942,Lawrence Frank,2,1.0
Brooklyn Nets,2005,49,0.2290644293177141,0.7709355706822859,0.6781857451403888,0.47408666100254887,14,0.2147219543555127,0.7852780456444873,0.6010989010989011,0.5263628239499554,0.0,0.549,0.4666666666666667,28.333333333333332,Lawrence Frank,3,1.0
Brooklyn Nets,2006,41,0.26273710612948736,0.7372628938705126,0.6735324407826982,0.42003367003367004,-17,0.2246757257566399,0.7753242742433601,0.6200618344211611,0.48184818481848185,0.0,0.569,0.4615384615384615,27.066666666666666,Lawrence Frank,4,1.0
Brooklyn Nets,2007,34,0.22170542635658916,0.7782945736434108,0.6740196078431373,0.4744990892531876,19,0.22130521167660094,0.778694788323399,0.6069751844399732,0.5386493083807974,0.0,0.549,0.4736842105263157,26.76923076923077,Lawrence Frank,5,1.0
Brooklyn Nets,2008,34,0.265452876376989,0.734547123623011,0.5593162393162393,0.5067996373526745,158,0.24056382145653876,0.7594361785434612,0.6071791398577717,0.5274418604651163,0.0,0.519,0.4736842105263157,25.785714285714285,Lawrence Frank,6,1.0
Brooklyn Nets,2009,12,0.18080561489166921,0.8191943851083308,0.5474582296480626,0.49869451697127937,-4,0.19384195358713788,0.8061580464128622,0.617906683480454,0.5397631133671743,0.0,0.5,0.4736842105263157,26.2,Kiki Vandeweghe,1,1.0
Brooklyn Nets,2010,24,0.201416089183489,0.798583910816511,0.5904729266620973,0.4534653465346535,169,0.2109966676764617,0.7890033323235384,0.5943304007820137,0.4869791666666667,0.0,0.188,,26.176470588235293,Avery Johnson,5,0.2
Brooklyn Nets,2011,22,0.27838345864661657,0.7216165413533835,0.5795755968169761,0.5227995758218452,-6,0.2174159425765017,0.7825840574234983,0.6153538584566174,0.5276381909547738,0.0,0.63,0.4893617021276595,26.545454545454547,Avery Johnson,6,0.3333333333333333
Brooklyn Nets,2012,49,0.26894865525672373,0.7310513447432763,0.5669612508497621,0.543557168784029,-251,0.2139401270033263,0.7860598729966737,0.5727332028701891,0.5091210613598673,0.0,0.583,0.4893617021276595,28.058823529411764,P.J. Carlesimo,9,0.1111111111111111
Brooklyn Nets,2013,44,0.3007354091691441,0.6992645908308559,0.5847833503923575,0.5439814814814815,73,0.27676240208877284,0.7232375979112271,0.5781879194630872,0.5104953820319059,0.0,0.431,0.3157894736842105,29.529411764705884,Jason Kidd,1,1.0
Brooklyn Nets,2014,38,0.2400058788947678,0.7599941211052322,0.5591397849462365,0.5065963060686016,-62,0.28120931578186026,0.7187906842181397,0.6171428571428571,0.5675198587819947,0.0,0.537,0.4166666666666667,27.6875,Lionel Hollins,8,0.125
Brooklyn Nets,2015,21,0.21791907514450867,0.7820809248554913,0.5832270408163265,0.5395869191049913,-34,0.3006872852233677,0.6993127147766323,0.5997010463378176,0.594059405940594,0.0,0.507,0.4878048780487805,25.941176470588236,Tony Brown,1,1.0
Brooklyn Nets,2016,20,0.37083154429655074,0.6291684557034493,0.56608639587363,0.543040293040293,55,0.2996375352396295,0.7003624647603706,0.5530169888693615,0.5752212389380531,0.0,0.244,,26.555555555555557,Kenny Atkinson,1,1.0
Brooklyn Nets,2017,28,0.41102052291256674,0.5889794770874333,0.6189413265306123,0.5044334975369458,73,0.27406599400054543,0.7259340059994546,0.521357519016969,0.5060240963855421,0.0,0.244,,25.22222222222222,Kenny Atkinson,2,1.0
Brooklyn Nets,2018,42,0.40296276162000544,0.5970372383799946,0.5919418358073311,0.4882246376811594,-44,0.3279250758475135,0.6720749241524865,0.561849710982659,0.5161812297734628,0.0,0.293,,25.470588235294116,Kenny Atkinson,3,1.0
Brooklyn Nets,2019,35,0.422591566635888,0.5774084333641121,0.6055708390646493,0.5048966267682263,-11,0.37455143540669855,0.6254485645933014,0.5467963770546796,0.5040946314831665,0.0,0.366,0.2,26.90909090909091,Kenny Atkinson,4,1.0
Brooklyn Nets,2020,48,0.413420257592622,0.586579742407378,0.6210560206052801,0.5330396475770925,10,0.3966225467822912,0.6033774532177089,0.5730858468677494,0.5641025641025641,0.0,0.383,0.2,28.238095238095237,Steve Nash,1,1.0
Brooklyn Nets,2021,44,0.3588470555785409,0.6411529444214591,0.6016850668216154,0.5349264705882353,54,0.4021636240703178,0.5978363759296822,0.5850299401197605,0.5637467476149176,1.0,0.667,0.5833333333333334,28.470588235294116,Steve Nash,2,1.0
Brooklyn Nets,2022,45,0.39710518773287473,0.6028948122671253,0.6157693439246837,0.5195381882770871,213,0.3637866887143448,0.6362133112856553,0.5702380952380952,0.5102040816326531,1.0,0.597,0.4375,26.7,Jacque Vaughn,5,0.4
Charlotte Hornets,1996,54,0.21791233049511194,0.7820876695048881,0.6763721552878179,0.5223097112860893,1687,0.20511278195488722,0.7948872180451128,0.5834424083769634,0.4455527847049044,,,,30.23076923076923,Dave Cowens,2,0.5
Charlotte Hornets,1997,51,0.1424968474148802,0.8575031525851198,0.6539757412398922,0.557258064516129,1732,0.16565373227364813,0.8343462677263519,0.6066509909304669,0.4667201283079391,2.0,0.54,0.0,29.733333333333334,Dave Cowens,3,0.6666666666666666
Charlotte Hornets,1998,26,0.19768692845615923,0.8023130715438408,0.6642728904847397,0.5813648293963255,1095,0.15913065201099175,0.8408693479890083,0.6279470960322024,0.5565326633165829,1.0,0.569,0.3333333333333333,29.4,Paul Silas,4,0.25
Charlotte Hornets,1999,49,0.153222103168529,0.846777896831471,0.6892674616695059,0.5643793369313801,1492,0.15944795184260754,0.8405520481573925,0.6243438320209974,0.5008291873963516,0.0,0.356,,27.941176470588236,Paul Silas,5,0.4
Charlotte Hornets,2000,46,0.15136132902630364,0.8486386709736964,0.6785714285714286,0.5523255813953488,1748,0.166282110444547,0.833717889555453,0.6317311167329237,0.5207100591715976,1.0,0.41,0.25,28.933333333333334,Paul Silas,6,0.5
Charlotte Hornets,2001,44,0.15106382978723404,0.8489361702127659,0.6080193570687867,0.5728070175438597,1732,0.17531088868668487,0.8246891113133151,0.5750877192982456,0.5434782608695652,0.0,0.438,0.5,28.357142857142858,Paul Silas,7,0.5714285714285714
Charlotte Hornets,2004,18,0.1284443796471789,0.8715556203528211,0.6058763931104356,0.535851966075559,1890,0.18810511756569848,0.8118948824343015,0.5864013266998341,0.5234899328859061,0.0,0.454,0.4782608695652174,25.41176470588235,Bernie Bickerstaff,11,0.09090909090909091
Charlotte Hornets,2005,26,0.1842759023819962,0.8157240976180038,0.579871664978048,0.5614754098360656,31,0.20046801872074882,0.7995319812792512,0.6137030995106035,0.4944301628106255,0.0,0.464,0.3636363636363636,25.4,Bernie Bickerstaff,12,0.16666666666666666
Charlotte Hornets,2006,33,0.19268402830046666,0.8073159716995334,0.6202702702702703,0.49228395061728397,199,0.1930232558139535,0.8069767441860465,0.5725241747249084,0.49264705882352944,0.0,0.449,0.3636363636363636,27.125,Bernie Bickerstaff,13,0.23076923076923078
Charlotte Hornets,2007,32,0.22017088800732376,0.7798291119926762,0.5905405405405405,0.5216652506372133,56,0.21783363255535607,0.782166367444644,0.5730337078651685,0.5191029900332226,0.0,0.445,0.3636363636363636,27.53846153846154,Sam Vincent,1,1.0
Charlotte Hornets,2008,35,0.21257342435307192,0.7874265756469281,0.607466852756455,0.48092868988391374,40,0.24035281146637266,0.7596471885336273,0.5563648976760319,0.48944487881157156,0.0,0.39,,26.529411764705884,Larry Brown,28,0.03571428571428571
Charlotte Hornets,2009,44,0.21106882334284807,0.788931176657152,0.5801259622113366,0.5031847133757962,-207,0.2594859241126071,0.7405140758873929,0.5695726495726495,0.475968992248062,0.0,0.572,0.5194805194805194,27.133333333333333,Larry Brown,29,0.06896551724137931
Charlotte Hornets,2010,34,0.18900235663786333,0.8109976433621366,0.6014618865297598,0.48428835489833644,-93,0.24784349969192854,0.7521565003080715,0.601150202976996,0.5041946308724832,0.0,0.571,0.5106382978723404,27.0,Paul Silas,11,0.45454545454545453
Charlotte Hornets,2011,7,0.16852446627621387,0.8314755337237861,0.6046511627906976,0.4460674157303371,-92,0.2110515616337091,0.7889484383662909,0.5985202492211839,0.5214211076280042,0.0,0.47,0.4482758620689655,26.266666666666666,Paul Silas,12,0.5
Charlotte Hornets,2012,21,0.21040758008723115,0.7895924199127689,0.5621679064824655,0.5130208333333334,-185,0.27314404022478556,0.7268559597752144,0.6502354788069074,0.4934952298352125,0.0,0.442,0.4482758620689655,26.666666666666668,Mike Dunlap,1,1.0
Charlotte Hornets,2013,43,0.2185735512630015,0.7814264487369985,0.5974462365591398,0.4577981651376147,-223,0.26323486399532026,0.7367651360046797,0.5684976836532097,0.5089108910891089,0.0,0.256,,26.866666666666667,Steve Clifford,1,1.0
Charlotte Hornets,2014,33,0.22590882862088862,0.7740911713791113,0.5677995193958119,0.4830590513068732,-214,0.2646073145854583,0.7353926854145417,0.6009933774834437,0.514344262295082,1.0,0.524,0.0,26.125,Steve Clifford,2,1.0
Charlotte Hornets,2015,48,0.3481652701531349,0.6518347298468651,0.5856389986824769,0.5399274047186933,-183,0.298522450150624,0.7014775498493759,0.6136216914138154,0.5374149659863946,0.0,0.463,0.0,26.25,Steve Clifford,3,1.0
Charlotte Hornets,2016,36,0.3352857142857143,0.6647142857142857,0.6113805366957646,0.5331465919701214,-271,0.3632261703327693,0.6367738296672307,0.6215631757800433,0.5721868365180467,0.0,0.504,0.2727272727272727,25.823529411764707,Steve Clifford,4,1.0
Charlotte Hornets,2017,36,0.3142414860681115,0.6857585139318886,0.5536440412887081,0.5026978417266187,-430,0.3426864842339214,0.6573135157660787,0.6020771513353116,0.5206532180595581,0.0,0.488,0.2727272727272727,25.88235294117647,Steve Clifford,5,1.0
Charlotte Hornets,2018,39,0.37802227655528386,0.6219777234447161,0.5777979981801638,0.5329125338142471,-136,0.3758719737382027,0.6241280262617973,0.6207799767171129,0.5644355644355644,0.0,0.478,0.2727272727272727,26.41176470588235,James Borrego,2,0.5
Charlotte Hornets,2019,23,0.399391335481561,0.600608664518439,0.6387628865979381,0.4577540106951872,-114,0.40052724077328644,0.5994727592267135,0.6395864106351551,0.5511064278187566,1.0,0.438,,24.642857142857142,James Borrego,3,0.6666666666666666
Charlotte Hornets,2020,33,0.4215686274509804,0.5784313725490197,0.6723478260869565,0.532516493873704,-42,0.4486290576741254,0.5513709423258746,0.6564602960969045,0.5444340505144996,0.0,0.407,,24.705882352941178,James Borrego,4,0.75
Charlotte Hornets,2021,43,0.41750033346672,0.58249966653328,0.6562143671607754,0.5752644426362896,20,0.4290741743367623,0.5709258256632377,0.6297909407665505,0.5676172953081877,0.0,0.422,,25.11764705882353,James Borrego,5,0.8
Charlotte Hornets,2022,27,0.3600431674086065,0.6399568325913935,0.6091580502215658,0.5386576040781649,-6,0.38046272493573263,0.6195372750642674,0.6039182282793867,0.49226804123711343,0.0,0.447,,24.352941176470587,Steve Clifford,9,0.6666666666666666
Chicago Bulls,1996,69,0.2026578073089701,0.7973421926910299,0.6536466280134269,0.5545243619489559,1600,0.21163384939125207,0.7883661506087479,0.5586611456176673,0.5626690712353472,,,,30.666666666666668,Phil Jackson,8,1.0
Chicago Bulls,1997,62,0.1414497867960594,0.8585502132039406,0.6370757180156658,0.5481072555205048,1678,0.15764306648156717,0.8423569335184328,0.5702538434036467,0.5534804753820034,2.0,0.736,0.732824427480916,30.6,Phil Jackson,9,1.0
Chicago Bulls,1998,13,0.15928050052137643,0.8407194994786236,0.6608187134502924,0.558258642765685,1106,0.16164817749603805,0.838351822503962,0.6378409750435288,0.5736434108527132,2.0,0.738,0.7302631578947368,28.066666666666666,Tim Floyd,1,1.0
Chicago Bulls,1999,17,0.16715210355987056,0.8328478964401295,0.6378167641325536,0.5192926045016077,1695,0.16400875547217011,0.8359912445278299,0.6522633744855967,0.5478484264611432,0.0,0.26,,27.294117647058822,Tim Floyd,2,1.0
Chicago Bulls,2000,15,0.1481828107939479,0.8518171892060521,0.6651966188901139,0.5546425636811833,1899,0.1537124802527646,0.8462875197472354,0.6468028121861399,0.4914860681114551,0.0,0.227,,23.625,Tim Floyd,3,1.0
Chicago Bulls,2001,21,0.1337236173162841,0.8662763826837159,0.6463891853432941,0.5373514431239389,1821,0.18068774946269572,0.8193122505373043,0.6825239511067063,0.5439297124600639,0.0,0.21,,25.076923076923077,Bill Cartwright,1,1.0
Chicago Bulls,2002,30,0.14849568066726243,0.8515043193327375,0.5957873620862588,0.5008278145695364,2020,0.19554056036379638,0.8044594396362036,0.651621531260448,0.553314121037464,0.0,0.309,,25.466666666666665,Bill Cartwright,2,1.0
Chicago Bulls,2003,23,0.1859914112246409,0.8140085887753591,0.6408148677626876,0.5272,1908,0.18680986235062774,0.8131901376493723,0.655794587092297,0.5253595760787282,0.0,0.343,,27.1875,Scott Skiles,4,0.25
Chicago Bulls,2004,47,0.21738470873786409,0.7826152912621359,0.6117936117936118,0.4528301886792453,2023,0.19013439218081857,0.8098656078191814,0.6207021353601159,0.49963530269876005,0.0,0.517,0.3846153846153846,26.333333333333332,Scott Skiles,5,0.4
Chicago Bulls,2005,41,0.21923704913166098,0.780762950868339,0.6005326231691078,0.41368078175895767,156,0.21918649270913276,0.7808135072908672,0.5957446808510638,0.4991830065359477,0.0,0.531,0.3684210526315789,26.0,Scott Skiles,6,0.5
Chicago Bulls,2006,49,0.18565210865976287,0.8143478913402371,0.6014445173998687,0.4471658502449265,8,0.2161783042394015,0.7838216957605985,0.5997135696383816,0.4687022900763359,0.0,0.525,0.36,26.357142857142858,Scott Skiles,7,0.5714285714285714
Chicago Bulls,2007,33,0.19020550940096195,0.8097944905990381,0.6062939404084365,0.5063795853269537,38,0.23120157982682668,0.7687984201731733,0.6016096579476862,0.5413533834586466,0.0,0.536,0.4285714285714285,24.3125,Jim Boylan,1,1.0
Chicago Bulls,2008,41,0.18886941279579317,0.8111305872042068,0.5540626999360204,0.5225148683092609,1,0.20396270396270397,0.796037296037296,0.5485514167462592,0.5218120805369127,0.0,0.429,,27.307692307692307,Vinny Del Negro,1,1.0
Chicago Bulls,2009,41,0.15619047619047619,0.8438095238095238,0.5530671859785784,0.4871559633027523,5,0.2440087145969499,0.7559912854030502,0.563588563917187,0.4919148936170213,0.0,0.5,0.4285714285714285,27.466666666666665,Vinny Del Negro,2,1.0
Chicago Bulls,2010,62,0.21481706391376953,0.7851829360862305,0.6005917159763313,0.5107851596203624,-6,0.20052123256170473,0.7994787674382953,0.5547237076648841,0.4892334194659776,0.0,0.5,0.3333333333333333,28.428571428571427,Tom Thibodeau,1,1.0
